Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET
2019-8-28,Fradique Coutinho,-23.5661,-46.6841,34576,20,35,37,20,24,43,15,14,NORMAL
2019-8-14,Vila Mariana,-23.5895,-46.6346,23217,51,32,39,36,7,33,43,4,REABASTECER
2019-9-24,Vila Mariana,-23.5895,-46.6346,21950,2,51,36,34,37,35,33,31,REABASTECER
2018-2-13,Luz,-23.5365,-46.6332,125622,5,63,30,12,31,41,39,38,NORMAL
2018-3-26,Luz,-23.5365,-46.6332,125438,10,58,65,8,15,25,43,6,NORMAL
2018-6-16,Luz,-23.5365,-46.6332,124909,86,54,37,17,6,12,31,15,REABASTECER
2018-10-5,Fradique Coutinho,-23.5661,-46.6841,36839,17,61,12,30,39,13,23,16,NORMAL
2018-10-18,Brooklin,-23.6263,-46.6878,26834,76,54,59,42,18,43,6,15,NORMAL
2019-5-8,Fradique Coutinho,-23.5661,-46.6841,35899,42,56,51,5,21,4,24,32,NORMAL
2018-12-23,Brooklin,-23.6263,-46.6878,26893,63,40,53,28,17,41,37,41,NORMAL
2019-1-22,Brooklin,-23.6263,-46.6878,26094,23,59,41,14,30,32,5,8,REABASTECER
2019-10-25,Luz,-23.5365,-46.6332,127143,55,21,31,39,31,39,7,29,NORMAL
2019-9-13,Brooklin,-23.6263,-46.6878,26291,75,46,31,35,19,43,7,43,NORMAL
2019-11-7,Luz,-23.5365,-46.6332,123889,38,27,24,41,26,39,5,28,NORMAL
2018-2-7,Ana Rosa,-23.5813,-46.6383,67350,86,45,13,17,20,14,20,38,NORMAL
2018-1-22,Campo Belo,-23.6188,-46.6823,23991,46,4,65,19,43,30,5,6,NORMAL
2018-6-24,Luz,-23.5365,-46.6332,124245,86,14,50,31,14,34,5,27,NORMAL
2018-5-3,Campo Belo,-23.6188,-46.6823,24554,86,40,6,12,43,41,16,40,REABASTECER
2018-6-10,Campo Belo,-23.6188,-46.6823,23265,86,2,10,41,19,7,40,17,NORMAL
2018-8-22,Ana Rosa,-23.5813,-46.6383,67482,86,27,65,16,27,20,5,32,REABASTECER
2018-8-23,Campo Belo,-23.6188,-46.6823,26462,39,24,28,40,33,27,41,31,NORMAL
2019-6-7,Consolação,-23.5581,-46.6606,114039,46,18,19,43,17,27,37,28,NORMAL
2019-11-20,Campo Belo,-23.6188,-46.6823,24185,86,26,12,26,3,15,19,37,REABASTECER
2019-2-21,Campo Belo,-23.6188,-46.6823,25444,77,63,25,36,27,13,18,10,NORMAL
2019-11-25,Consolação,-23.5581,-46.6606,111811,17,56,52,24,3,17,29,22,NORMAL
2019-12-20,Consolação,-23.5581,-46.6606,113988,37,28,21,41,39,26,16,11,NORMAL
2019-5-18,Campo Belo,-23.6188,-46.6823,26279,86,65,13,41,32,26,16,17,NORMAL
2018-4-28,Eucaliptos,-23.61,-46.6686,22180,75,20,3,19,43,36,43,43,REABASTECER
2018-3-17,Tamanduateí,-23.5929,-46.5897,53046,53,3,2,24,35,25,19,36,NORMAL
2018-5-15,Eucaliptos,-23.61,-46.6686,24652,86,39,11,5,14,15,21,11,NORMAL
2018-5-6,Tamanduateí,-23.5929,-46.5897,49662,25,6,13,33,14,43,37,17,REABASTECER
2018-9-17,Eucaliptos,-23.61,-46.6686,25266,49,11,9,16,20,5,7,41,REABASTECER
2018-10-6,Eucaliptos,-23.61,-46.6686,23931,20,33,65,7,25,32,6,13,NORMAL
2019-9-16,Tamanduateí,-23.5929,-46.5897,51519,38,65,65,24,43,11,14,15,NORMAL
2019-12-15,Eucaliptos,-23.61,-46.6686,24349,10,30,24,17,30,30,14,43,NORMAL
2019-11-29,Tamanduateí,-23.5929,-46.5897,51844,86,54,6,43,43,7,34,20,REABASTECER
2018-4-14,Moema,-23.5489,-46.6388,20511,29,46,44,43,15,18,11,5,NORMAL
2018-5-14,Moema,-23.5489,-46.6388,20717,86,65,19,17,19,21,9,24,NORMAL
2018-12-26,Sé,-23.55,-46.6333,194158,29,15,65,19,43,17,10,38,NORMAL
2019-11-10,Sé,-23.55,-46.6333,194498,0,60,14,16,13,3,17,31,REABASTECER
2018-9-1,Paraíso,-23.57677,-46.63933,73626,65,35,36,21,7,40,29,21,NORMAL
2019-12-10,Hospital São Paulo,-23.5984,-46.6455,25648,41,20,65,42,43,38,32,17,NORMAL
2019-12-19,Hospital São Paulo,-23.5984,-46.6455,27365,47,30,5,19,11,7,38,22,REABASTECER
2018-2-7,Brás,-23.5451,-46.6162,71031,70,61,5,22,33,10,27,13,REABASTECER
2018-6-13,Paraíso,-23.57677,-46.63933,70101,56,55,42,26,20,34,6,26,REABASTECER
2018-9-26,Paraíso,-23.57677,-46.63933,73597,63,20,65,41,36,27,18,5,NORMAL
2018-11-8,Paraíso,-23.57677,-46.63933,73319,69,37,43,16,32,39,25,43,NORMAL
2018-11-15,Paraíso,-23.57677,-46.63933,70220,3,53,59,32,5,8,37,14,REABASTECER
2018-12-27,Paraíso,-23.57677,-46.63933,71310,27,59,24,39,13,9,43,16,NORMAL
2019-6-29,Paraíso,-23.57677,-46.63933,70985,86,9,26,28,4,24,24,10,NORMAL
2019-8-5,Paraíso,-23.57677,-46.63933,72104,79,7,47,8,32,7,14,35,REABASTECER
2019-9-10,Paraíso,-23.57677,-46.63933,70673,9,54,65,26,25,37,43,28,NORMAL
2018-6-24,Brigadeiro,-23.5683,-46.6482,46582,19,14,59,16,43,28,30,4,REABASTECER
2018-1-9,Brigadeiro,-23.5683,-46.6482,47864,4,17,0,11,14,9,10,13,REABASTECER
2018-2-25,Barra Funda,-23.5542,-46.6707,148402,64,65,27,17,29,20,29,40,NORMAL
2019-2-3,Brigadeiro,-23.5683,-46.6482,49650,77,22,60,43,14,9,43,36,NORMAL
2018-7-4,Brigadeiro,-23.5683,-46.6482,48006,7,18,57,17,2,43,34,15,NORMAL
2018-8-1,Barra Funda,-23.5542,-46.6707,147213,86,65,30,4,6,13,16,16,REABASTECER
2019-12-12,Brigadeiro,-23.5683,-46.6482,46684,12,33,55,9,24,43,29,29,REABASTECER
2018-1-3,Trianon-Masp,-23.5634,-46.6544,45739,67,54,51,33,33,41,35,36,NORMAL
2019-6-25,Brigadeiro,-23.5683,-46.6482,46562,86,12,50,11,22,12,43,21,NORMAL
2019-7-6,Brigadeiro,-23.5683,-46.6482,48031,64,28,30,17,28,19,43,17,NORMAL
2019-9-19,Barra Funda,-23.5542,-46.6707,147606,33,20,5,15,12,30,43,24,REABASTECER
2019-10-20,Barra Funda,-23.5542,-46.6707,147256,86,26,59,8,32,24,5,31,REABASTECER
2018-10-5,Trianon-Masp,-23.5634,-46.6544,42113,86,39,33,37,26,43,43,32,NORMAL
2018-5-9,Tatuapé,-23.5402,-46.5765,70735,49,44,12,22,33,2,27,33,NORMAL
2019-2-13,Trianon-Masp,-23.5634,-46.6544,44323,34,17,25,43,19,37,31,33,NORMAL
2018-7-18,Tatuapé,-23.5402,-46.5765,69941,65,14,33,5,6,17,7,24,NORMAL
2018-12-6,Tatuapé,-23.5402,-46.5765,67683,19,65,49,42,43,43,43,33,NORMAL
2018-12-16,Trianon-Masp,-23.5634,-46.6544,42863,86,27,18,10,29,41,34,29,NORMAL
2019-10-1,Trianon-Masp,-23.5634,-46.6544,43500,66,7,9,36,27,10,27,19,REABASTECER
2019-2-30,Tatuapé,-23.5402,-46.5765,67730,53,56,10,28,2,18,23,21,NORMAL
2018-10-29,Barra Funda,-23.5542,-46.6707,147852,33,30,60,7,35,29,4,34,REABASTECER
2018-6-20,Trianon-Masp,-23.5634,-46.6544,43867,64,65,8,5,7,22,30,41,REABASTECER
2018-6-29,Trianon-Masp,-23.5634,-46.6544,44304,74,65,4,15,21,41,34,7,NORMAL
2018-7-15,Trianon-Masp,-23.5634,-46.6544,45427,7,30,24,41,43,32,20,24,REABASTECER
2019-2-17,Consolação,-23.5581,-46.6606,111771,5,44,15,23,14,30,30,34,REABASTECER
2018-11-4,Trianon-Masp,-23.5634,-46.6544,45345,45,4,61,38,23,34,21,37,REABASTECER
2019-5-30,Trianon-Masp,-23.5634,-46.6544,41956,39,22,65,31,16,43,43,10,NORMAL
2019-11-12,Trianon-Masp,-23.5634,-46.6544,42133,14,1,51,13,43,29,31,16,REABASTECER
2019-6-1,Tatuapé,-23.5402,-46.5765,68597,16,26,30,40,16,10,36,40,NORMAL
2018-9-26,Tamanduateí,-23.5929,-46.5897,50491,14,25,55,20,28,40,37,18,NORMAL
2018-12-12,Tamanduateí,-23.5929,-46.5897,50343,56,50,33,12,19,11,32,29,NORMAL
2018-9-22,Consolação,-23.5581,-46.6606,114839,26,62,65,8,2,27,17,5,REABASTECER
2019-4-20,Tamanduateí,-23.5929,-46.5897,52631,63,57,47,22,5,43,34,35,REABASTECER
2019-6-3,Tamanduateí,-23.5929,-46.5897,53202,86,56,65,43,28,18,28,6,REABASTECER
2019-9-30,Tamanduateí,-23.5929,-46.5897,50218,71,29,31,27,24,14,43,43,NORMAL
2018-12-19,República,-23.5436,-46.6434,110691,40,49,23,7,19,24,43,20,NORMAL
2019-9-25,Consolação,-23.5581,-46.6606,113910,24,26,8,34,28,12,10,24,REABASTECER
2019-10-12,Consolação,-23.5581,-46.6606,112925,25,59,12,29,43,43,27,27,NORMAL
2019-10-17,Consolação,-23.5581,-46.6606,115409,69,24,52,9,25,26,8,6,NORMAL
2019-9-2,República,-23.5436,-46.6434,108807,51,22,56,38,25,5,8,22,REABASTECER
2018-4-20,Tamanduateí,-23.5929,-46.5897,49751,4,11,37,33,37,43,17,32,REABASTECER
2018-6-15,Tamanduateí,-23.5929,-46.5897,52292,17,48,56,41,19,28,43,37,NORMAL
2018-3-8,Higienópolis-Mackenzie,-23.5488,-46.6519,93190,23,45,56,13,43,28,30,25,NORMAL
2018-4-16,Higienópolis-Mackenzie,-23.5488,-46.6519,92169,79,65,11,37,11,33,39,43,NORMAL
2018-4-29,Higienópolis-Mackenzie,-23.5488,-46.6519,91708,20,44,56,5,38,28,16,29,REABASTECER
2018-5-24,Higienópolis-Mackenzie,-23.5488,-46.6519,93201,33,18,58,9,25,31,6,6,NORMAL
2018-7-3,Higienópolis-Mackenzie,-23.5488,-46.6519,92709,86,45,50,43,25,33,31,31,NORMAL
2019-4-25,Sé,-23.55,-46.6333,192251,21,43,42,25,32,33,9,18,NORMAL
2019-5-27,Sé,-23.55,-46.6333,192250,34,34,57,14,19,22,7,14,NORMAL
2019-8-23,Sé,-23.55,-46.6333,192017,69,45,26,33,4,32,30,2,REABASTECER
2019-5-28,Tamanduateí,-23.5929,-46.5897,51671,53,20,41,18,9,27,7,22,NORMAL
2019-11-29,Sé,-23.55,-46.6333,195288,86,61,20,7,27,40,29,37,NORMAL
2019-3-24,Higienópolis-Mackenzie,-23.5488,-46.6519,91518,31,29,40,43,31,6,20,32,REABASTECER
2018-2-2,Brás,-23.5451,-46.6162,70994,33,21,42,33,12,31,1,39,NORMAL
2019-6-28,Consolação,-23.5581,-46.6606,114713,7,26,1,10,12,35,43,34,REABASTECER
2018-3-23,República,-23.5436,-46.6434,109342,66,61,43,43,6,42,16,12,REABASTECER
2019-10-15,Consolação,-23.5581,-46.6606,112807,86,39,61,15,35,33,17,13,NORMAL
2019-11-24,Consolação,-23.5581,-46.6606,113605,30,61,61,25,8,21,35,24,NORMAL
2019-12-20,Consolação,-23.5581,-46.6606,113988,37,28,21,41,39,26,16,11,NORMAL
2018-6-13,República,-23.5436,-46.6434,110367,52,44,21,8,43,25,26,36,NORMAL
2018-10-29,República,-23.5436,-46.6434,107721,22,15,60,36,19,16,3,3,REABASTECER
2018-7-12,Tamanduateí,-23.5929,-46.5897,52526,75,65,9,6,43,8,4,7,NORMAL
2019-4-9,Tamanduateí,-23.5929,-46.5897,51779,86,51,56,19,8,35,32,34,NORMAL
2018-3-28,Tamanduateí,-23.5929,-46.5897,50585,35,65,56,27,37,6,15,37,REABASTECER
2018-2-18,Higienópolis-Mackenzie,-23.5488,-46.6519,90408,43,43,58,27,34,8,27,17,NORMAL
2018-5-7,Tamanduateí,-23.5929,-46.5897,51865,16,65,8,27,8,39,35,12,REABASTECER
2018-9-24,Tamanduateí,-23.5929,-46.5897,53244,32,40,65,30,36,2,43,25,NORMAL
2018-11-16,Higienópolis-Mackenzie,-23.5488,-46.6519,91030,56,65,56,43,13,41,17,24,NORMAL
2018-5-24,Sé,-23.55,-46.6333,192377,73,7,13,31,43,26,43,36,REABASTECER
2019-2-27,Tamanduateí,-23.5929,-46.5897,53415,86,3,37,20,43,36,32,39,NORMAL
2019-11-12,Higienópolis-Mackenzie,-23.5488,-46.6519,93489,37,26,65,10,16,8,37,21,NORMAL
2018-1-3,Faria Lima,-23.5675,-46.6929,52514,65,55,49,38,33,35,37,37,NORMAL
2019-10-26,Sé,-23.55,-46.6333,194676,36,19,48,28,26,14,35,41,NORMAL
2018-1-10,Brás,-23.5451,-46.6162,73969,86,19,65,13,8,9,3,7,REABASTECER
2018-1-24,Brás,-23.5451,-46.6162,73010,24,6,31,14,38,9,30,32,REABASTECER
2019-1-20,Sé,-23.55,-46.6333,192138,70,9,36,25,35,22,3,23,REABASTECER
2018-6-6,Brás,-23.5451,-46.6162,71373,37,65,46,17,6,43,5,14,REABASTECER
2019-1-5,Faria Lima,-23.5675,-46.6929,52947,33,54,12,1,13,20,28,11,REABASTECER
2019-4-12,Sé,-23.55,-46.6333,194696,60,44,65,23,31,30,24,24,NORMAL
2019-6-8,Faria Lima,-23.5675,-46.6929,54127,46,53,35,42,1,30,43,11,REABASTECER
2019-6-9,Faria Lima,-23.5675,-46.6929,51948,38,49,28,36,43,26,38,6,REABASTECER
2019-8-14,Sé,-23.55,-46.6333,191330,66,40,33,17,43,20,28,41,NORMAL
2019-4-13,Brás,-23.5451,-46.6162,71155,13,28,9,17,15,9,10,8,NORMAL
2018-2-5,Brás,-23.5451,-46.6162,71981,86,65,19,25,43,17,35,25,NORMAL
2019-8-20,Brás,-23.5451,-46.6162,71520,69,37,57,14,10,33,3,26,REABASTECER
2018-3-17,Pinheiros,-23.5664,-46703,76855,18,53,65,25,43,38,26,8,NORMAL
2018-7-3,Brás,-23.5451,-46.6162,71142,47,26,65,28,22,5,28,31,REABASTECER
2018-9-2,Brás,-23.5451,-46.6162,71376,53,56,18,26,43,38,9,27,NORMAL
2018-10-18,Brás,-23.5451,-46.6162,70592,28,52,43,13,18,14,41,43,NORMAL
2018-5-21,Barra Funda,-23.5542,-46.6707,150059,77,10,9,43,40,19,34,26,REABASTECER
2019-4-27,Brás,-23.5451,-46.6162,71634,51,22,49,22,43,10,25,43,NORMAL
2019-3-16,Pinheiros,-23.5664,-46703,76035,37,30,56,36,15,38,24,25,NORMAL
2019-9-3,Pinheiros,-23.5664,-46703,78178,63,27,51,17,37,31,11,7,NORMAL
2019-5-6,Barra Funda,-23.5542,-46.6707,148669,5,35,65,23,9,19,20,8,NORMAL
2018-2-27,Barra Funda,-23.5542,-46.6707,149377,40,59,15,14,22,10,21,32,NORMAL
2018-3-6,Barra Funda,-23.5542,-46.6707,147655,33,14,13,33,29,26,29,36,NORMAL
2018-3-8,Barra Funda,-23.5542,-46.6707,150437,16,6,65,25,23,23,19,30,NORMAL
2018-2-17,Butantã,-23.5844,-46.7252,66353,73,55,6,34,6,8,38,32,NORMAL
2018-7-28,Barra Funda,-23.5542,-46.6707,150389,22,19,55,14,14,22,30,30,NORMAL
2019-11-19,Barra Funda,-23.5542,-46.6707,150509,37,65,37,5,30,18,19,43,NORMAL
2018-8-17,Barra Funda,-23.5542,-46.6707,149762,12,24,65,8,13,16,29,40,REABASTECER
2018-11-6,Butantã,-23.5844,-46.7252,65672,78,56,51,31,39,17,34,43,NORMAL
2018-8-9,Consolação,-23.5581,-46.6606,112385,86,65,55,14,43,27,16,20,NORMAL
2018-7-5,República,-23.5436,-46.6434,109881,10,26,65,39,40,3,17,37,REABASTECER
2018-11-13,Consolação,-23.5581,-46.6606,112933,28,45,65,25,19,13,32,26,NORMAL
2019-2-11,República,-23.5436,-46.6434,110966,68,65,25,43,22,24,21,24,NORMAL
2019-3-7,República,-23.5436,-46.6434,108121,86,50,24,16,43,28,40,6,NORMAL
2019-5-25,Consolação,-23.5581,-46.6606,114074,86,24,32,30,17,27,43,40,NORMAL
2019-6-9,República,-23.5436,-46.6434,109910,19,20,36,20,27,27,43,31,NORMAL
2018-4-28,Higienópolis-Mackenzie,-23.5488,-46.6519,92176,28,52,65,8,43,34,20,31,NORMAL
2018-5-30,Higienópolis-Mackenzie,-23.5488,-46.6519,89699,66,50,13,33,43,10,22,27,NORMAL
2018-6-26,Higienópolis-Mackenzie,-23.5488,-46.6519,90838,70,22,32,26,11,10,15,14,NORMAL
2018-10-27,Tamanduateí,-23.5929,-46.5897,52536,55,43,36,23,34,23,38,33,NORMAL
2018-2-29,Sé,-23.55,-46.6333,193909,21,41,47,35,43,6,41,25,REABASTECER
2018-10-13,Higienópolis-Mackenzie,-23.5488,-46.6519,93334,28,18,15,6,28,38,24,19,NORMAL
2019-2-20,Tamanduateí,-23.5929,-46.5897,53339,70,52,13,43,25,14,17,22,NORMAL
2019-3-13,Tamanduateí,-23.5929,-46.5897,51160,17,55,50,20,19,22,8,13,NORMAL
2019-2-24,Higienópolis-Mackenzie,-23.5488,-46.6519,92515,68,35,39,43,23,12,4,31,NORMAL
2019-5-14,Tamanduateí,-23.5929,-46.5897,52826,86,38,8,17,23,18,22,33,REABASTECER
2018-1-3,Sé,-23.55,-46.6333,192974,66,58,55,32,36,38,36,35,NORMAL
2018-2-1,Sé,-23.55,-46.6333,193513,40,27,47,30,43,35,19,7,NORMAL
2019-6-4,Sé,-23.55,-46.6333,192012,52,57,65,34,28,7,22,23,NORMAL
2018-4-25,Faria Lima,-23.5675,-46.6929,51546,5,5,55,5,13,9,14,19,REABASTECER
2018-7-5,Sé,-23.55,-46.6333,192877,28,31,16,36,9,32,23,43,NORMAL
2018-9-15,Sé,-23.55,-46.6333,192585,27,5,44,25,40,34,7,41,REABASTECER
2018-2-19,Brás,-23.5451,-46.6162,73555,31,65,59,31,32,13,17,6,REABASTECER
2018-9-26,Faria Lima,-23.5675,-46.6929,52515,42,56,47,16,21,9,40,8,NORMAL
2019-4-5,Sé,-23.55,-46.6333,192815,44,30,47,43,18,3,6,16,REABASTECER
2019-4-1,Faria Lima,-23.5675,-46.6929,51203,70,65,56,37,5,35,32,19,REABASTECER
2019-8-4,Sé,-23.55,-46.6333,191932,74,34,32,12,43,16,31,43,NORMAL
2019-6-11,Faria Lima,-23.5675,-46.6929,53042,17,43,9,34,36,23,27,40,REABASTECER
2019-9-13,Sé,-23.55,-46.6333,191971,32,2,34,28,18,23,34,6,REABASTECER
2019-9-19,Faria Lima,-23.5675,-46.6929,54543,20,14,55,39,10,39,32,21,NORMAL
2019-11-15,Faria Lima,-23.5675,-46.6929,51697,22,39,10,32,6,35,25,7,REABASTECER
2018-3-3,Brás,-23.5451,-46.6162,71000,58,43,31,29,11,15,8,37,NORMAL
2018-5-2,Brás,-23.5451,-46.6162,71006,15,10,7,35,33,13,21,16,NORMAL
2019-9-13,Brás,-23.5451,-46.6162,71081,12,16,21,7,43,9,4,23,REABASTECER
2019-11-30,Brás,-23.5451,-46.6162,71495,16,53,28,43,6,38,43,5,REABASTECER
2018-10-23,Brás,-23.5451,-46.6162,70611,67,24,8,43,43,41,17,20,NORMAL
2018-8-26,Pinheiros,-23.5664,-46703,76516,31,4,43,43,9,43,9,19,NORMAL
2018-2-12,Barra Funda,-23.5542,-46.6707,147231,21,25,55,19,38,30,39,6,NORMAL
2018-12-19,Brás,-23.5451,-46.6162,72632,37,19,12,10,12,18,43,7,NORMAL
2018-11-15,Pinheiros,-23.5664,-46703,76178,15,23,35,8,41,35,16,10,NORMAL
2019-1-17,Brás,-23.5451,-46.6162,74208,21,28,18,16,25,17,12,32,NORMAL
2019-8-5,Brás,-23.5451,-46.6162,72581,39,56,32,12,28,10,19,43,NORMAL
2019-3-21,Barra Funda,-23.5542,-46.6707,147832,29,63,43,43,15,15,14,17,NORMAL
2018-4-8,Barra Funda,-23.5542,-46.6707,150440,74,18,54,23,29,25,18,30,NORMAL
2018-4-6,Butantã,-23.5844,-46.7252,65945,31,65,57,30,18,22,8,41,NORMAL
2018-5-25,Butantã,-23.5844,-46.7252,67802,65,30,20,42,26,10,26,22,NORMAL
2019-11-22,Barra Funda,-23.5542,-46.6707,150642,86,47,17,38,20,10,7,27,NORMAL
2018-9-16,Barra Funda,-23.5542,-46.6707,149153,75,30,60,43,26,42,12,43,NORMAL
2018-10-16,Barra Funda,-23.5542,-46.6707,149149,61,47,1,43,41,21,16,37,REABASTECER
2018-2-29,Tatuapé,-23.5402,-46.5765,69890,16,37,48,19,20,33,21,27,NORMAL
2018-4-20,Tatuapé,-23.5402,-46.5765,69373,45,28,11,7,33,26,11,25,NORMAL
2018-11-9,Butantã,-23.5844,-46.7252,66049,52,42,28,24,28,43,16,33,NORMAL
2019-2-23,Barra Funda,-23.5542,-46.6707,150309,36,24,56,34,39,18,43,4,NORMAL
2018-12-25,Butantã,-23.5844,-46.7252,65834,48,22,28,24,7,27,41,8,NORMAL
2019-2-29,Butantã,-23.5844,-46.7252,66980,24,40,65,43,37,10,34,4,REABASTECER
2019-2-30,Tatuapé,-23.5402,-46.5765,67730,53,56,10,28,2,18,23,21,NORMAL
2018-12-10,São Judas,-23.6255,-46.6411,15180,86,19,27,36,25,39,15,21,NORMAL
2019-2-19,São Judas,-23.6255,-46.6411,14978,40,61,18,21,37,31,33,43,NORMAL
2018-12-16,Paraíso,-23.57677,-46.63933,70311,54,55,34,35,16,40,43,19,NORMAL
2018-9-1,São Judas,-23.6255,-46.6411,16887,73,63,52,28,35,41,20,37,NORMAL
2019-11-6,São Judas,-23.6255,-46.6411,16516,86,7,24,31,35,38,37,31,REABASTECER
2019-1-14,São Judas,-23.6255,-46.6411,17379,35,15,46,13,8,27,6,4,NORMAL
2019-1-22,São Judas,-23.6255,-46.6411,14821,45,37,65,27,21,34,15,21,NORMAL
2019-9-19,Paraíso,-23.57677,-46.63933,73384,15,65,65,33,28,10,43,37,NORMAL
2018-2-8,Vila Mariana,-23.5895,-46.6346,22530,74,46,7,23,32,27,34,17,REABASTECER
2018-1-17,Vila Mariana,-23.5895,-46.6346,23482,13,32,12,2,26,38,27,15,REABASTECER
2019-2-22,Vila Mariana,-23.5895,-46.6346,24247,86,43,8,36,43,15,43,24,REABASTECER
2019-5-22,Vila Mariana,-23.5895,-46.6346,24536,54,21,18,35,32,36,25,23,NORMAL
2018-7-13,Vila Mariana,-23.5895,-46.6346,24556,63,51,50,11,14,22,33,22,NORMAL
2019-8-18,Brigadeiro,-23.5683,-46.6482,48201,74,32,5,26,24,30,41,25,NORMAL
2018-1-27,Brooklin,-23.6263,-46.6878,26355,2,21,65,32,34,41,18,21,NORMAL
2019-11-6,Brigadeiro,-23.5683,-46.6482,48653,5,40,55,36,28,10,43,11,REABASTECER
2019-12-2,Brigadeiro,-23.5683,-46.6482,46191,15,22,55,38,19,29,21,27,NORMAL
2019-12-7,Brigadeiro,-23.5683,-46.6482,47795,63,58,24,24,2,16,2,2,REABASTECER
2018-2-25,Trianon-Masp,-23.5634,-46.6544,45465,86,57,17,11,2,43,36,43,NORMAL
2018-8-24,Brooklin,-23.6263,-46.6878,26164,86,62,30,43,17,31,7,18,NORMAL
2019-9-27,Vila Mariana,-23.5895,-46.6346,21305,62,37,18,28,25,25,19,15,NORMAL
2019-2-18,Brooklin,-23.6263,-46.6878,27079,25,42,57,19,1,31,20,28,REABASTECER
2019-3-26,Brooklin,-23.6263,-46.6878,26234,75,18,4,20,34,20,3,9,REABASTECER
2019-2-9,Trianon-Masp,-23.5634,-46.6544,45745,76,34,56,16,31,7,1,10,NORMAL
2019-3-26,Trianon-Masp,-23.5634,-46.6544,45352,37,13,59,29,9,32,43,23,NORMAL
2018-10-24,Brooklin,-23.6263,-46.6878,29285,15,8,7,20,41,24,20,28,REABASTECER
2019-1-14,Brooklin,-23.6263,-46.6878,27016,16,57,31,42,16,18,38,37,NORMAL
2019-12-3,Trianon-Masp,-23.5634,-46.6544,44231,86,59,45,35,40,31,25,18,NORMAL
2018-4-21,Consolação,-23.5581,-46.6606,114133,31,20,34,43,29,37,14,13,NORMAL
2018-7-30,Consolação,-23.5581,-46.6606,113238,86,60,39,36,36,14,14,9,NORMAL
2018-10-8,Campo Belo,-23.6188,-46.6823,24959,35,9,59,15,41,9,40,20,REABASTECER
2019-3-14,Campo Belo,-23.6188,-46.6823,23317,15,65,52,16,21,11,9,38,NORMAL
2019-3-22,Campo Belo,-23.6188,-46.6823,23381,28,17,65,35,36,31,17,10,NORMAL
2019-6-5,Consolação,-23.5581,-46.6606,112375,65,28,35,9,25,39,5,37,REABASTECER
2019-6-22,Consolação,-23.5581,-46.6606,112887,65,65,46,30,38,13,26,13,NORMAL
2019-9-24,Consolação,-23.5581,-46.6606,113379,33,35,18,34,33,18,15,26,NORMAL
2019-1-20,Campo Belo,-23.6188,-46.6823,25337,32,36,38,11,27,38,8,2,REABASTECER
2019-12-9,Campo Belo,-23.6188,-46.6823,25408,69,30,55,4,9,9,29,43,NORMAL
2018-9-29,Eucaliptos,-23.61,-46.6686,24276,11,2,49,30,9,15,37,40,REABASTECER
2018-11-15,Tamanduateí,-23.5929,-46.5897,52518,58,13,35,4,5,15,15,3,REABASTECER
2019-5-7,Eucaliptos,-23.61,-46.6686,22557,13,27,7,41,28,24,11,43,REABASTECER
2019-9-8,Eucaliptos,-23.61,-46.6686,24472,63,50,16,19,34,29,23,32,NORMAL
2018-2-30,Sé,-23.55,-46.6333,194575,11,32,43,29,41,43,35,22,NORMAL
2018-5-29,Moema,-23.5489,-46.6388,20079,24,44,44,10,43,14,31,9,NORMAL
2018-3-1,Vila Mariana,-23.5895,-46.6346,24772,25,23,42,43,23,30,28,14,NORMAL
2018-3-16,Butantã,-23.5844,-46.7252,67538,37,3,65,39,14,30,35,38,REABASTECER
2018-3-6,Butantã,-23.5844,-46.7252,66728,48,14,9,30,17,14,32,41,REABASTECER
2018-4-25,Butantã,-23.5844,-46.7252,65879,6,25,55,14,23,11,18,10,REABASTECER
2018-5-7,Butantã,-23.5844,-46.7252,65439,66,65,27,21,18,19,17,9,NORMAL
2018-6-23,Vila Mariana,-23.5895,-46.6346,23225,86,28,58,38,26,3,21,19,NORMAL
2018-8-16,Butantã,-23.5844,-46.7252,65648,79,10,60,33,7,43,16,37,NORMAL
2018-9-22,Vila Mariana,-23.5895,-46.6346,23880,65,32,52,22,2,24,5,15,REABASTECER
2019-2-26,Butantã,-23.5844,-46.7252,64101,56,58,19,9,8,25,43,18,NORMAL
2019-9-5,Vila Mariana,-23.5895,-46.6346,23217,4,31,33,8,43,9,39,12,NORMAL
2018-2-18,Fradique Coutinho,-23.5661,-46.6841,35214,62,34,65,21,25,38,25,37,NORMAL
2018-5-6,Brooklin,-23.6263,-46.6878,28150,25,18,3,32,23,16,23,16,NORMAL
2018-7-20,Fradique Coutinho,-23.5661,-46.6841,35194,42,42,65,9,10,35,28,43,NORMAL
2019-3-26,Fradique Coutinho,-23.5661,-46.6841,34219,25,24,48,22,21,7,15,23,NORMAL
2019-8-12,Brooklin,-23.6263,-46.6878,30060,36,45,33,30,21,23,7,41,NORMAL
2019-8-18,Brooklin,-23.6263,-46.6878,26498,64,8,55,14,43,38,25,12,REABASTECER
2019-12-18,Fradique Coutinho,-23.5661,-46.6841,33774,45,58,21,36,26,10,25,18,NORMAL
2018-1-17,Luz,-23.5365,-46.6332,125475,9,13,15,43,14,43,17,15,REABASTECER
